token,n_docs_present,n_docs_absent,prevalence,prevalence_pct,mean_outcome_present,mean_outcome_absent,delta_outcome,delta_pct_points,ci_low_outcome,ci_high_outcome,ci_low_pct_points,ci_high_pct_points,t_stat,df_welch,p_value,r_point_biserial,q_value,significant_fdr_05,abs_delta_pct_points
supply,592,5549,0.09640123758345547,9.640123758345547,0.23004661595614279,0.3921055987358572,-0.16205898277971442,-16.205898277971443,-0.1896177575499577,-0.13450020800947116,-18.96177575499577,-13.450020800947115,-11.542857422809945,806.7572819257613,1.2364527804865633e-28,-0.12125113331367997,1.87341330376752e-26,True,16.205898277971443
deployed,371,5770,0.0604136134180101,6.04136134180101,0.19774220239179807,0.387975599123735,-0.19023339673193695,-19.023339673193696,-0.22186380822091772,-0.15860298524295618,-22.186380822091774,-15.860298524295619,-11.818676840420572,462.151970179604,2.40460835489663e-28,-0.11489631662103886,3.536188757200926e-26,True,19.023339673193696
technical,1090,5051,0.17749552190197038,17.749552190197036,0.26684807292605456,0.4001419846648007,-0.13329391173874616,-13.329391173874615,-0.15665229381825638,-0.10993552965923593,-15.665229381825638,-10.993552965923593,-11.192109589667682,1774.6006738242531,3.8096621139371836e-28,-0.12910906283376666,5.44237444848169e-26,True,13.329391173874615
participants,1529,4612,0.2489822504478098,24.89822504478098,0.4754823949395564,0.34366196491082535,0.13182043002873106,13.182043002873106,0.10851556372326948,0.15512529633419264,10.851556372326948,15.512529633419264,11.091644510312875,2483.1016973964643,6.168754645090328e-28,0.14450257903785246,8.567714784847679e-26,True,13.182043002873106
applications,878,5263,0.14297345709167888,14.297345709167889,0.2550602428449809,0.39673924963203777,-0.14167900678705686,-14.167900678705687,-0.1666491945407529,-0.11670881903336085,-16.66491945407529,-11.670881903336085,-11.130935152129874,1315.1622853907468,1.4464801755024153e-27,-0.12572276645451083,1.9547029398681287e-25,True,14.167900678705687
young,1271,4870,0.20696954893339847,20.696954893339846,0.48877504390879684,0.34717627992263395,0.1415987639861629,14.159876398616289,0.11641423053824934,0.16678329743407644,11.641423053824933,16.678329743407645,11.026894810840801,1880.6885696329448,1.9253949279606098e-27,0.14542571258894424,2.533414378895539e-25,True,14.159876398616289
gender,436,5705,0.07099820876078815,7.099820876078815,0.5962966824205356,0.35968382304924706,0.2366128593712885,23.661285937128852,0.195508604047421,0.27771711469515603,19.5508604047421,27.7717114695156,11.310165553749572,492.16645730670757,1.5961739588481184e-26,0.15404723057789496,2.0463768703181006e-24,True,23.661285937128852
sales,810,5331,0.13190034196384953,13.190034196384953,0.24983872690797007,0.3957254164764308,-0.1458866895684607,-14.588668956846071,-0.1721361023595851,-0.11963727677733632,-17.21361023595851,-11.963727677733631,-10.904340400845703,1155.2796150524441,2.023901363258944e-26,-0.12514312692498605,2.5298767040736802e-24,True,14.588668956846071
families,817,5324,0.13304022146230254,13.304022146230254,0.5190591436307471,0.35460372721355893,0.1644554164171882,16.44554164171882,0.13474659431909125,0.19416423851528514,13.474659431909124,19.416423851528513,10.861942848334584,1058.9345365201348,3.937081979688227e-26,0.1415867834555884,4.801319487424666e-24,True,16.44554164171882
child,583,5558,0.09493567822830158,9.493567822830158,0.5512680096728124,0.3581490310169231,0.19311897865588934,19.311897865588932,0.15822125299095502,0.22801670432082366,15.822125299095502,22.801670432082368,10.865057003512396,695.8151799408796,1.652699033706717e-25,0.14350366298437833,1.9674988496508536e-23,True,19.311897865588932
family,847,5294,0.1379254193128155,13.79254193128155,0.5164856526131615,0.3540835315957613,0.1624021210174002,16.24021210174002,0.1325711706406449,0.19223307139415552,13.257117064064488,19.223307139415553,10.682018273351815,1094.2896613126204,2.0980693855584823e-25,0.14196126244472995,2.4396155646028863e-23,True,16.24021210174002
feedback,1396,4745,0.22732453997720242,22.732453997720242,0.47763358100034314,0.3467239378197743,0.13090964318056886,13.090964318056885,0.10646366400179205,0.15535562235934566,10.646366400179206,15.535562235934567,10.501679954155213,2133.1779780331135,3.452230094197533e-25,0.13908392523131427,3.9229887434062874e-23,True,13.090964318056885
markets,502,5639,0.08174564403191663,8.174564403191663,0.22096765010111624,0.39032732819303917,-0.16935967809192293,-16.93596780919229,-0.2000984736053403,-0.13862088257850555,-20.00984736053403,-13.862088257850555,-10.819245464357035,637.194108093853,3.675813092813926e-25,-0.11762710477963657,4.084236769793251e-23,True,16.93596780919229
thermal,84,6057,0.013678553981436248,1.3678553981436248,0.09857804232804232,0.380336966893801,-0.2817589245657587,-28.17589245657587,-0.321558372027082,-0.24195947710443538,-32.1558372027082,-24.195947710443537,-14.054960225534352,94.77061147099863,6.5430046783972225e-25,-0.08296417388666788,7.111961606953502e-23,True,28.17589245657587
speed,286,5855,0.04657221950822342,4.657221950822342,0.18003033291494827,0.3860790587220551,-0.20604872580710684,-20.604872580710683,-0.2423823587396349,-0.16971509287457878,-24.23823587396349,-16.971509287457877,-11.155232024120528,335.5221842518762,8.628650139350476e-25,-0.11006795097143239,9.179415041862208e-23,True,20.604872580710683
engineers,283,5858,0.046083699723172125,4.608369972317212,0.1845291634160892,0.3857561984951442,-0.201227035079055,-20.122703507905502,-0.2368241710060838,-0.16562989915202622,-23.68241710060838,-16.56298991520262,-11.11971935503482,334.4465798736851,1.182869399385853e-24,-0.10695441383757193,1.2080220454158715e-22,True,20.122703507905502
automotive,107,6034,0.01742387233349617,1.742387233349617,0.11276887702121345,0.3811593129250975,-0.26839043590388406,-26.839043590388407,-0.3092803090636176,-0.22750056274415054,-30.92803090636176,-22.750056274415055,-12.995582759181374,120.14771250484476,1.183861604507554e-24,-0.08902378593286531,1.2080220454158715e-22,True,26.839043590388407
manufacturer,228,5913,0.03712750366389839,3.7127503663898387,0.17443467838204682,0.3842737117132084,-0.20983903333116158,-20.983903333116157,-0.24622034426367398,-0.17345772239864918,-24.6220344263674,-17.345772239864917,-11.35611893240415,266.88527910894027,1.2103742071662249e-24,-0.10057779776293799,1.2103742071662248e-22,True,20.983903333116157
energy,696,5445,0.11333659013190034,11.333659013190033,0.2489332131319961,0.3927867856182624,-0.14385357248626632,-14.385357248626631,-0.17094338636713477,-0.11676375860539787,-17.094338636713477,-11.676375860539787,-10.42096256318609,964.8863206864431,3.605149298739875e-24,-0.11560289119093771,3.534460096803799e-22,True,14.385357248626631
spin,306,5835,0.049829018075232046,4.982901807523205,0.1944723849135614,0.386027937317525,-0.1915555524039636,-19.15555524039636,-0.2261649840893309,-0.15694612071859632,-22.61649840893309,-15.694612071859632,-10.883978325593452,365.7994883143076,4.3495107744595395e-24,-0.10566237557213623,4.182221898518788e-22,True,19.15555524039636
emissions,299,5842,0.04868913857677903,4.868913857677903,0.2016941214511547,0.38542879522721896,-0.18373467377606426,-18.373467377606424,-0.21693739414942412,-0.1505319534027044,-21.69373941494241,-15.05319534027044,-10.882127584585703,363.53813613918106,4.604139941948717e-24,-0.10024251987081693,4.343528247121431e-22,True,18.373467377606424
patented,148,5993,0.024100309395863866,2.410030939586387,0.1511207636207636,0.3820483382305081,-0.2309275746097445,-23.09275746097445,-0.26932010024714115,-0.19253504897234786,-26.932010024714113,-19.253504897234784,-11.873707676218734,169.65032555797293,4.697131466754675e-24,-0.08977869184097914,4.349195802550625e-22,True,23.09275746097445
practitioners,1532,4609,0.2494707702328611,24.94707702328611,0.46713138831765,0.3463519802839376,0.1207794080337124,12.07794080337124,0.097543082006033,0.1440157340613918,9.7543082006033,14.401573406139178,10.192561203469646,2506.06888707876,6.228014496877277e-24,0.13248603889829444,5.661831360797524e-22,True,12.07794080337124
billion,542,5599,0.0882592411659339,8.82592411659339,0.23218426503915976,0.3904514542561321,-0.15826718921697233,-15.826718921697234,-0.1880299552247173,-0.12850442320922736,-18.80299552247173,-12.850442320922737,-10.44036091176235,701.6240998058018,8.11232884354127e-24,-0.11381257483881721,7.243150753161848e-22,True,15.826718921697234
capabilities,411,5730,0.06692721055202736,6.692721055202735,0.21906113621442086,0.3877744218232428,-0.16871328560882193,-16.871328560882194,-0.20024203903422244,-0.13718453218342141,-20.024203903422244,-13.718453218342141,-10.512714960770891,513.760952977639,1.52065287161749e-23,-0.10687890293790543,1.3339060277346404e-21,True,16.871328560882194
efficient,481,5660,0.07832600553655757,7.832600553655757,0.22933158080216906,0.3889881755592694,-0.15965659475710034,-15.965659475710034,-0.1898673667298443,-0.12944582278435637,-18.98673667298443,-12.944582278435638,-10.378313148734739,616.3642860394388,2.295041052329127e-23,-0.10874570124840696,1.9784836658009718e-21,True,15.965659475710034
carbon,359,5782,0.05845953427780492,5.845953427780492,0.2152246050779559,0.3864953183687862,-0.1712707132908303,-17.12707132908303,-0.2032233790885002,-0.1393180474931604,-20.32233790885002,-13.93180474931604,-10.534321078683039,445.13092374205814,2.563286309478556e-23,-0.10186238877873327,2.1722765334564035e-21,True,17.12707132908303
professional,1867,4274,0.30402214623025564,30.402214623025564,0.4535363458005948,0.3428238667341127,0.11071247906648213,11.071247906648212,0.08903036909729613,0.13239458903566811,8.903036909729613,13.239458903566812,10.011460903887649,3406.58591339272,2.837846034775663e-23,0.12910125844703016,2.364871695646386e-21,True,11.071247906648212
efficiency,528,5613,0.08597948216902784,8.597948216902784,0.23493383195087741,0.3897980582150802,-0.15486422626420276,-15.486422626420277,-0.1844420089818664,-0.12528644354653912,-18.44420089818664,-12.528644354653911,-10.280176601235,685.9304402857232,3.743617919836083e-23,-0.11005507437879054,3.068539278554166e-21,True,15.486422626420277
informed,3042,3099,0.4953590620420127,49.53590620420127,0.42647376038228907,0.32741154725665855,0.09906221312563052,9.906221312563051,0.07947278434007138,0.11865164191118965,7.947278434007138,11.865164191118966,9.913345985349151,6118.615202381687,5.424927905117386e-23,0.1255575698587238,4.374941858965634e-21,True,9.906221312563051
needs,1371,4770,0.22325354176844162,22.32535417684416,0.4710927131058422,0.3492900323612575,0.12180268074458472,12.180268074458473,0.0978109589226892,0.14579440256648024,9.78109589226892,14.579440256648024,9.956058756430313,2155.5214552031694,7.331978922504426e-23,0.12858172443979574,5.819030890876528e-21,True,12.180268074458473
growth,1009,5132,0.1643054877055854,16.430548770558538,0.2742826760157358,0.39657645049326395,-0.12229377447752815,-12.229377447752816,-0.14632570948418389,-0.09826183947087241,-14.632570948418389,-9.826183947087241,-9.981490995100064,1585.2191977090943,8.509341269881938e-23,-0.11487823078445873,6.647922867095264e-21,True,12.229377447752816
system,1927,4214,0.31379254193128153,31.379254193128155,0.3062816428799823,0.4085849165167495,-0.10230327363676722,-10.230327363676722,-0.12271803164224554,-0.0818885156312889,-12.271803164224554,-8.18885156312889,-9.824781503542322,4059.228661760248,1.567520303624784e-22,-0.12034336093709538,1.2057848489421416e-20,True,10.230327363676722
website,1471,4670,0.2395375346034848,23.95375346034848,0.46644374961846063,0.3481462116365209,0.11829753798193976,11.829753798193977,0.0946051364724795,0.1419899394914,9.46051364724795,14.198993949140002,9.791268411392382,2344.7150001109912,3.250871675926608e-22,0.127992630575969,2.4627815726716728e-20,True,11.829753798193977
groups,1985,4156,0.3232372577756066,32.32372577756066,0.4480513408718232,0.34230020510123654,0.10575113577058665,10.575113577058664,0.08446464364540707,0.12703762789576623,8.446464364540706,12.703762789576622,9.740233517641933,3746.2706777553153,3.7121145441099035e-22,0.12538556683588667,2.7702347344103757e-20,True,10.575113577058664
online,1989,4152,0.3238886174890083,32.38886174890083,0.44793346434437653,0.34225479370191314,0.10567867064246339,10.56786706424634,0.08436163834271788,0.1269957029422089,8.436163834271788,12.69957029422089,9.719620354649814,3738.9051050724624,4.528566694095326e-22,0.12536545688154258,3.329828451540681e-20,True,10.56786706424634
commercialisation,224,5917,0.03647614395049666,3.6476143950496662,0.18605265022675738,0.3836920348792487,-0.1976393846524913,-19.763938465249133,-0.2343700127668973,-0.1609087565380853,-23.43700127668973,-16.09087565380853,-10.595193470669633,261.3688650565193,4.678057111819038e-22,-0.09392750127369506,3.3898964578398827e-20,True,19.763938465249133
workshops,1435,4706,0.23367529718286925,23.367529718286924,0.46855779141493425,0.3484065306737946,0.12015126074113963,12.015126074113963,0.09599778839688106,0.1443047330853982,9.599778839688106,14.43047330853982,9.755123926705819,2228.480523995827,4.80917706651498e-22,0.12889163309780713,3.435126476082128e-20,True,12.015126074113963
shared,1231,4910,0.20045595179938122,20.045595179938122,0.4775080030695825,0.3511546257133711,0.12635337735621144,12.635337735621144,0.10084154272453826,0.1518652119878846,10.084154272453825,15.18652119878846,9.713705856077377,1802.662958286236,8.915592195346664e-22,0.128233385899149,6.278586053061031e-20,True,12.635337735621144
schools,1204,4937,0.19605927373391957,19.605927373391957,0.4777322345428658,0.3517909567838156,0.12594127775905017,12.594127775905017,0.10048455395347253,0.15139800156462782,10.048455395347252,15.139800156462782,9.703107681460951,1769.420407742846,1.006056326336034e-21,0.12675274825671307,6.986502266222458e-20,True,12.594127775905017
teachers,843,5298,0.13727405959941377,13.727405959941377,0.5033241669362666,0.3563003569845291,0.14702380995173747,14.702380995173748,0.11741016820891656,0.17663745169455838,11.741016820891655,17.66374516945584,9.741455859465452,1095.8780069706493,1.4595340484769335e-21,0.12826315526116427,9.996808551211872e-20,True,14.702380995173748
customer,323,5818,0.052597296857189384,5.259729685718939,0.20712197159565582,0.3858853845317826,-0.1787634129361268,-17.87634129361268,-0.21356882529002097,-0.14395800058223263,-21.356882529002096,-14.395800058223262,-10.098232817136742,385.55666230967336,1.983450281131721e-21,-0.10116056340074157,1.3401691088727843e-19,True,17.87634129361268
facility,336,5805,0.05471421592574499,5.471421592574499,0.21003755668934238,0.38611695865352097,-0.1760794019641786,-17.60794019641786,-0.21056465438886166,-0.14159414953949553,-21.056465438886164,-14.159414953949554,-10.037613948917127,402.6906307848889,2.61750713944464e-21,-0.10151349666988126,1.74500475962976e-19,True,17.60794019641786
charity,762,5379,0.12408402540302882,12.408402540302882,0.5090054958165194,0.3577094954859863,0.15129600033053314,15.129600033053315,0.12058628208619344,0.18200571857487285,12.058628208619345,18.200571857487287,9.668127476684223,969.2442818152225,3.5863146635889614e-21,0.12644457096531642,2.359417541834843e-19,True,15.129600033053315
parents,456,5685,0.07425500732779677,7.425500732779677,0.5581282752335384,0.3619129411653148,0.19621533406822356,19.621533406822355,0.157117652183569,0.23531301595287812,15.711765218356899,23.53130159528781,9.859080009323545,522.9144847309557,3.8167906090632755e-21,0.13041426022984887,2.478435460430698e-19,True,19.621533406822355
jobs,467,5674,0.07604624653965152,7.604624653965152,0.2378983733373455,0.38788914763531335,-0.14999077429796784,-14.999077429796785,-0.18017175247923325,-0.11980979611670244,-18.017175247923326,-11.980979611670243,-9.760186152944438,598.7523827337459,5.5425291285255694e-21,-0.10078876770489328,3.552903287516391e-19,True,14.999077429796785
devices,398,5743,0.06481029148347174,6.481029148347174,0.2222338242438745,0.3871726453042393,-0.16493882106036478,-16.493882106036477,-0.1979151230268362,-0.13196251909389337,-19.79151230268362,-13.196251909389337,-9.827652228628438,486.9619341418134,6.481452350253461e-21,-0.10293861303978133,4.102185031805988e-19,True,16.493882106036477
algorithms,204,5937,0.03321934538348803,3.321934538348803,0.16563569872393405,0.3837277886965851,-0.21809208997265103,-21.809208997265102,-0.2597714273160018,-0.1764127526293003,-25.97714273160018,-17.64127526293003,-10.310193142533143,229.16881802373885,1.0084187754347735e-20,-0.09907931714096635,6.302617346467334e-19,True,21.809208997265102
care,1703,4438,0.2773163979807849,27.73163979807849,0.45216485997892514,0.34744137167354633,0.10472348830537881,10.47234883053788,0.08286724733293216,0.12657972927782546,8.286724733293216,12.657972927782545,9.394779562247564,3094.9719849923713,1.078229809774012e-20,0.11884736441029914,6.655739566506247e-19,True,10.47234883053788
sensor,97,6044,0.01579547304999186,1.579547304999186,0.12310996563573882,0.38054928811459987,-0.25743932247886103,-25.743932247886104,-0.3014730360730268,-0.2134056088846953,-30.14730360730268,-21.340560888469533,-11.589943636681378,106.91157668675628,1.312206395669401e-20,-0.08137058925133835,8.001258510179274e-19,True,25.743932247886104
voices,381,5760,0.06204201270151441,6.204201270151441,0.5810487704188492,0.36295173307321643,0.21809703734563274,21.809703734563275,0.17431952112553334,0.26187455356573214,17.431952112553333,26.187455356573214,9.792408766356088,423.5459874472144,1.516136912422602e-20,0.13337301777695143,9.056030981640683e-19,True,21.809703734563275
modelling,608,5533,0.09900667643706237,9.900667643706237,0.2564804926213763,0.389669514642601,-0.13318902202122473,-13.318902202122473,-0.1605914493122868,-0.10578659473016266,-16.05914493122868,-10.578659473016266,-9.54021725296832,833.928094301446,1.5214132049156345e-20,-0.10084283278160545,9.056030981640683e-19,True,13.318902202122473
people,3668,2473,0.5972968571893829,59.729685718938285,0.41433320430278986,0.3203426488672361,0.09399055543555374,9.399055543555374,0.0742097553827189,0.11377135548838857,7.42097553827189,11.377135548838858,9.315029952673552,5487.488780666333,1.7253260286230708e-20,0.11685718491632512,1.0148976638959239e-18,True,9.399055543555374
chain,338,5803,0.055039895782445857,5.503989578244585,0.21568328604527698,0.3858488046438057,-0.17016551859852874,-17.016551859852875,-0.20451148347019737,-0.1358195537268601,-20.45114834701974,-13.58195537268601,-9.739599202093459,405.82095084054987,2.7765454972525936e-20,-0.09837860936344772,1.6142706379375544e-18,True,17.016551859852875
costs,1046,5095,0.17033056505455138,17.03305650545514,0.28323101638111203,0.3956274623938498,-0.1123964460127378,-11.23964460127378,-0.13606544085839622,-0.08872745116707938,-13.606544085839623,-8.872745116707938,-9.313958224304908,1677.6846689717656,3.7342407386349217e-20,-0.10711122782033099,2.1461153670315643e-18,True,11.23964460127378
